POSITIONS,,,,,,,,,,,,,
,,,,,,,,,,,,,
Square Off,Leg,,,,,,,,,,,,
Strategy Type, Intraday,,,,,,,,,,,,
Move SL to Cost,False,,,,,,,,,,,,
,,,,,,,,,,,,,
Lot Size, Action Type, Segment, Option Type, Target Profit, Stop Loss, Index, Expiry Type,,,,,,
1,SELL,Options,PUT,,50 pts,Banknifty,Weekly,,,,,,
1,SELL,Options,CALL,,50 pts,Banknifty,Weekly,,,,,,
,,,,,,,,,,,,,
From Date,Thu Jul 16 2020,,,,,,,,,,,,
To Date,Fri Jul 16 2021,,,,,,,,,,,,
Entry Time,09:59,,,,,,,,,,,,
Exit Time,14:55,,,,,,,,,,,,
,,,,,,,,,,,,,
Target Profit, ,,, ,,,,,,,,,
 Stop Loss,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
9 Mar 2021 (Tue),-2500,2176/-2500,430.15 (1.22%),23.5 - 22.74,-,43.65 (35752.95-35796.60),-1250.00 (341-391 = 50.00) 35800PE 13:19:00,-1250.00 (322.3-372.3 = 50.00) 35800CE 10:04:00,,,,,
10 Mar 2021 (Wed),3073,3182/-659,246.6 (0.69%),21.58 - 20.86,Day Open > PDH,-123.50 (36005.45-35881.95),-1250.00 (159-209 = 50.00) 36000PE 10:43:00,4323.75 (188.65-15.7 = -172.95) 36000CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
12 Mar 2021 (Fri),8298,8543/-97,559.05 (1.56%),20.2 - 22.28,Day Open > PDH,-1038.25 (36348.75-35310.50),-1250.00 (513.25-563.25 = 50.00) 36300PE 10:15:00,9548.75 (616.75-234.8 = -381.95) 36300CE,,,,,
15 Mar 2021 (Mon),-427,5086/-821,47.6 (0.13%),22.41 - 21.36,-,30.20 (34920.00-34950.20),-1250.00 (532.85-582.85 = 50.00) 34900PE 10:04:00,822.50 (568.8-535.9 = -32.90) 34900CE,,,,,
16 Mar 2021 (Tue),-2500,2776/-2500,169.45 (0.48%),20.48 - 20.16,-,-183.05 (35093.60-34910.55),-1250.00 (412.4-462.4 = 50.00) 35100PE 13:11:00,-1250.00 (410.5-460.5 = 50.00) 35100CE 10:21:00,,,,,
17 Mar 2021 (Wed),-1216,3587/-2475,100.45 (0.29%),20.07 - 19.88,-,-192.10 (34687.50-34495.40),33.75 (338-336.65 = -1.35) 34700PE,-1250.00 (344.6-394.6 = 50.00) 34700CE 10:37:00,,,,,
18 Mar 2021 (Thu),2813,2817/-215,348.25 (1.02%),19.39 - 20.33,-,-870.85 (34670.40-33799.55),-1250.00 (176.85-226.85 = 50.00) 34700PE 10:25:00,4063.75 (163.4-0.85 = -162.55) 34700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
19 Mar 2021 (Fri),-2500,3188/-2500,-266.4 (-0.79%),21.25 - 20.04,Day Open < PDL,440.75 (33712.50-34153.25),-1250.00 (646.55-696.55 = 50.00) 33700PE 11:45:00,-1250.00 (683.05-733.05 = 50.00) 33700CE 10:07:00,,,,,
22 Mar 2021 (Mon),5352,6409/-1089,-73.2 (-0.21%),20.5 - 20.72,-,-537.50 (34038.90-33501.40),-1250.00 (517.65-567.65 = 50.00) 34000PE 10:01:00,6602.50 (571.4-307.3 = -264.10) 34000CE,,,,,
23 Mar 2021 (Tue),-2500,1654/-2499,144.5 (0.43%),21.16 - 20.64,-,453.35 (33887.60-34340.95),-1250.00 (474.95-524.95 = 50.00) 33900PE 10:16:00,-1250.00 (477.8-527.8 = 50.00) 33900CE 10:53:00,,,,,
24 Mar 2021 (Wed),5070,5240/0,-289.7 (-0.85%),20.96 - 22.54,-,-544.85 (33818.85-33274.00),-1250.00 (330.85-380.85 = 50.00) 33800PE 10:10:00,6320.00 (357.8-105 = -252.80) 33800CE,,,,,
25 Mar 2021 (Thu),-2500,3565/-2500,127.5 (0.38%),22.57 - 22.28,-,496.45 (32956.70-33453.15),-1250.00 (241.5-291.5 = 50.00) 33000PE 10:54:00,-1250.00 (205.4-255.4 = 50.00) 33000CE 13:43:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
26 Mar 2021 (Fri),1682,4028/-1538,598.6 (1.81%),22.04 - 20.81,Day Open > PDH,79.85 (33251.25-33331.10),2932.50 (627.15-509.85 = -117.30) 33300PE,-1250.00 (629.8-679.8 = 50.00) 33300CE 10:01:00,,,,,
30 Mar 2021 (Tue),-2500,923/-2500,297.7 (0.89%),20.24 - 20.5,Day Open > PDH,115.45 (33803.85-33919.30),-1250.00 (430-480 = 50.00) 33800PE 12:10:00,-1250.00 (470-520 = 50.00) 33800CE 10:19:00,,,,,
31 Mar 2021 (Wed),2070,2870/-1030,-110.3 (-0.33%),20.64 - 20.68,-,-166.75 (33489.25-33322.50),-1250.00 (332.35-382.35 = 50.00) 33500PE 10:18:00,3320.00 (337.8-205 = -132.80) 33500CE,,,,,
1 Apr 2021 (Thu),-2500,1566/-2500,284.1 (0.85%),20.13 - 19.97,-,347.45 (33423.40-33770.85),-1250.00 (163.1-213.1 = 50.00) 33400PE 10:46:00,-1250.00 (200.55-250.55 = 50.00) 33400CE 13:22:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
5 Apr 2021 (Mon),1425,3272/-362,-208.85 (-0.62%),21.69 - 21.27,-,-185.30 (32885.70-32700.40),-1250.00 (507.05-557.05 = 50.00) 32900PE 09:59:00,2675.00 (522.45-415.45 = -107.00) 32900CE,,,,,
6 Apr 2021 (Tue),3612,4495/-2478,236.8 (0.72%),21.19 - 20.89,-,-336.85 (32829.90-32493.05),-1250.00 (431.9-481.9 = 50.00) 32800PE 10:16:00,4862.50 (487.95-293.45 = -194.50) 32800CE,,,,,
7 Apr 2021 (Wed),-2500,1318/-2500,28.35 (0.09%),20.97 - 20.31,-,266.25 (32709.90-32976.15),-1250.00 (388-438 = 50.00) 32700PE 10:16:00,-1250.00 (421.15-471.15 = 50.00) 32700CE 10:02:00,,,,,
8 Apr 2021 (Thu),2881,2891/-961,163 (0.49%),19.84 - 20.13,-,-323.40 (33203.20-32879.80),-1250.00 (151.8-201.8 = 50.00) 33200PE 11:37:00,4131.25 (167.85-2.6 = -165.25) 33200CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
9 Apr 2021 (Fri),-2500,2340/-2500,-145.95 (-0.45%),20.4 - 19.76,Day Open < PDL,-173.85 (32660.70-32486.85),-1250.00 (517.35-567.35 = 50.00) 32700PE 13:45:00,-1250.00 (529-579 = 50.00) 32700CE 10:04:00,,,,,
12 Apr 2021 (Mon),5256,5568/-1304,-810.15 (-2.5%),22.05 - 23.16,Day Open < PDL,-605.90 (31192.60-30586.70),-1250.00 (479.5-529.5 = 50.00) 31200PE 10:17:00,6506.25 (488.75-228.5 = -260.25) 31200CE,,,,,
13 Apr 2021 (Tue),-2500,834/-2500,109.8 (0.36%),21.52 - 20.62,-,549.90 (31186.20-31736.10),-1250.00 (362.2-412.2 = 50.00) 31200PE 11:40:00,-1250.00 (356.95-406.95 = 50.00) 31200CE 10:11:00,,,,,
15 Apr 2021 (Thu),-2500,455/-2500,157.5 (0.5%),21.07 - 20.96,Day Open > PDH,264.50 (31748.10-32012.60),-1250.00 (178.75-228.75 = 50.00) 31700PE 10:17:00,-1250.00 (211.6-261.6 = 50.00) 31700CE 10:00:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
16 Apr 2021 (Fri),702,2400/-2023,48.6 (0.15%),20.46 - 20.28,-,-86.10 (32173.15-32087.05),-1250.00 (541.75-591.75 = 50.00) 32200PE 10:04:00,1952.50 (528.15-450.05 = -78.10) 32200CE,,,,,
19 Apr 2021 (Mon),3871,4960/-1222,-984 (-3.08%),22.51 - 22.69,Day Open < PDL,364.40 (30582.00-30946.40),5121.25 (545.2-340.35 = -204.85) 30600PE,-1250.00 (511.65-561.65 = 50.00) 30600CE 10:30:00,,,,,
20 Apr 2021 (Tue),4733,4961/-442,360.55 (1.16%),21.86 - 22.56,Day Open > PDH,-613.55 (31589.05-30975.50),-1250.00 (356.4-406.4 = 50.00) 31600PE 11:09:00,5983.75 (339.55-100.2 = -239.35) 31600CE,,,,,
22 Apr 2021 (Thu),-2499,197/-2499,-349.2 (-1.12%),22.95 - 23.02,Day Open < PDL,802.40 (30895.90-31698.30),-1250.00 (214.9-264.9 = 50.00) 30900PE 10:07:00,-1250.00 (189.1-239.1 = 50.00) 30900CE 10:26:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
23 Apr 2021 (Fri),-1072,3386/-2337,-292 (-0.92%),22.7 - 22.61,-,26.80 (31624.80-31651.60),177.50 (583.45-576.35 = -7.10) 31600PE,-1250.00 (619.35-669.35 = 50.00) 31600CE 10:01:00,,,,,
26 Apr 2021 (Mon),2723,3930/-376,594.35 (1.87%),23.29 - 23.43,Day Open > PDH,-246.20 (32540.45-32294.25),-1250.00 (516.75-566.75 = 50.00) 32500PE 12:21:00,3973.75 (542.2-383.25 = -158.95) 32500CE,,,,,
27 Apr 2021 (Tue),2978,3793/-132,-46.2 (-0.14%),23.36 - 23.13,-,341.20 (32325.65-32666.85),4228.75 (395.65-226.5 = -169.15) 32300PE,-1250.00 (450.1-500.1 = 50.00) 32300CE 10:45:00,,,,,
28 Apr 2021 (Wed),-2500,365/-2500,130.15 (0.4%),22.7 - 22.53,Day Open > PDH,645.50 (33088.30-33733.80),-1250.00 (302.5-352.5 = 50.00) 33100PE 10:27:00,-1250.00 (298.6-348.6 = 50.00) 33100CE 12:24:00,,,,,
29 Apr 2021 (Thu),-2500,2573/-2500,178.8 (0.53%),22.63 - 23.31,Day Open > PDH,245.80 (33528.70-33774.50),-1250.00 (272-322 = 50.00) 33500PE 10:53:00,-1250.00 (267.1-317.1 = 50.00) 33500CE 10:04:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
30 Apr 2021 (Fri),-2500,1668/-2500,-602.1 (-1.79%),23.1 - 22.74,Day Open < PDL,-430.60 (33309.30-32878.70),-1250.00 (622.95-672.95 = 50.00) 33300PE 10:07:00,-1250.00 (668.65-718.65 = 50.00) 33300CE 10:56:00,,,,,
3 May 2021 (Mon),-2500,1056/-2500,-413.25 (-1.26%),23.64 - 23.55,Day Open < PDL,86.80 (32341.05-32427.85),-1250.00 (517.7-567.7 = 50.00) 32300PE 10:20:00,-1250.00 (570.25-620.25 = 50.00) 32300CE 10:40:00,,,,,
4 May 2021 (Tue),-2500,2279/-2500,144.65 (0.45%),22.65 - 23.16,Day Open > PDH,-522.80 (32778.95-32256.15),-1250.00 (417.5-467.5 = 50.00) 32800PE 13:14:00,-1250.00 (426.05-476.05 = 50.00) 32800CE 10:02:00,,,,,
5 May 2021 (Wed),-2500,533/-2500,306.75 (0.95%),22.81 - 22.02,-,217.75 (32499.20-32716.95),-1250.00 (390.75-440.75 = 50.00) 32500PE 10:04:00,-1250.00 (389.4-439.4 = 50.00) 32500CE 10:00:00,,,,,
6 May 2021 (Thu),2209,2516/-1314,117.05 (0.36%),21.81 - 21.74,Day Open > PDH,41.95 (32772.20-32814.15),-1250.00 (217.6-267.6 = 50.00) 32800PE 10:16:00,3460.00 (182.8-44.4 = -138.40) 32800CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
7 May 2021 (Fri),1484,3041/-583,213.85 (0.65%),21.35 - 20.78,Day Open > PDH,-154.00 (33101.45-32947.45),-1250.00 (495.5-545.5 = 50.00) 33100PE 10:43:00,2735.00 (531.8-422.4 = -109.40) 33100CE,,,,,
10 May 2021 (Mon),1345,2781/-70,270.8 (0.82%),20.78 - 20.18,-,61.75 (33060.15-33121.90),2595.00 (405.6-301.8 = -103.80) 33100PE,-1250.00 (383.85-433.85 = 50.00) 33100CE 10:14:00,,,,,
11 May 2021 (Tue),610,2185/-2216,-501.45 (-1.51%),20.01 - 19.8,Day Open < PDL,53.55 (32817.60-32871.15),1860.00 (248.05-173.65 = -74.40) 32800PE,-1250.00 (259.4-309.4 = 50.00) 32800CE 10:24:00,,,,,
12 May 2021 (Wed),1984,1986/-972,-154.55 (-0.47%),20.11 - 20.15,-,-182.50 (32650.95-32468.45),-1250.00 (176.25-226.25 = 50.00) 32700PE 10:21:00,3235.00 (131.45-2.05 = -129.40) 32700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
14 May 2021 (Fri),2018,3165/-375,42.85 (0.13%),20.15 - 19.91,-,-254.65 (32502.40-32247.75),-1250.00 (432.7-482.7 = 50.00) 32500PE 10:54:00,3268.75 (468.3-337.55 = -130.75) 32500CE,,,,,
17 May 2021 (Mon),4693,4807/-49,268.3 (0.83%),19.74 - 20.3,-,724.25 (32682.75-33407.00),5943.75 (370.35-132.6 = -237.75) 32700PE,-1250.00 (356.9-406.9 = 50.00) 32700CE 10:03:00,,,,,
18 May 2021 (Tue),-2500,1768/-2500,433.85 (1.3%),18.92 - 19.09,Day Open > PDH,-56.05 (33947.90-33891.85),-1250.00 (295.55-345.55 = 50.00) 33900PE 10:08:00,-1250.00 (373.15-423.15 = 50.00) 33900CE 11:05:00,,,,,
19 May 2021 (Wed),1452,3116/0,-205.3 (-0.61%),19.5 - 19.24,Day Open < PDL,-89.20 (33892.80-33803.60),-1250.00 (266.3-316.3 = 50.00) 33900PE 10:23:00,2702.50 (266.15-158.05 = -108.10) 33900CE,,,,,
20 May 2021 (Thu),2528,2540/0,7.35 (0.02%),19.3 - 19.73,-,-355.70 (33716.75-33361.05),-1250.00 (131.4-181.4 = 50.00) 33700PE 13:15:00,3778.75 (153.3-2.15 = -151.15) 33700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
21 May 2021 (Fri),4611,4901/-837,225.25 (0.68%),19.01 - 19.1,-,548.45 (33959.75-34508.20),5861.25 (451.55-217.1 = -234.45) 34000PE,-1250.00 (480.75-530.75 = 50.00) 34000CE 10:19:00,,,,,
24 May 2021 (Mon),-2500,1408/-2500,262.4 (0.76%),19.45 - 19.15,Day Open > PDH,405.90 (34775.55-35181.45),-1250.00 (409.25-459.25 = 50.00) 34800PE 09:59:00,-1250.00 (437-487 = 50.00) 34800CE 10:53:00,,,,,
25 May 2021 (Tue),2811,3941/-1587,151.4 (0.43%),18.83 - 18.84,-,-202.20 (34745.45-34543.25),-1250.00 (270.75-320.75 = 50.00) 34700PE 10:19:00,4061.25 (417-254.55 = -162.45) 34700CE,,,,,
26 May 2021 (Wed),2221,2617/-397,95.15 (0.27%),18.67 - 20.94,-,187.30 (34572.90-34760.20),3471.25 (258.7-119.85 = -138.85) 34600PE,-1250.00 (263.75-313.75 = 50.00) 34600CE 10:23:00,,,,,
27 May 2021 (Thu),2723,2746/0,-20 (-0.06%),18.72 - 20.1,-,312.30 (34587.20-34899.50),3973.75 (163.1-4.15 = -158.95) 34600PE,-1250.00 (154.1-204.1 = 50.00) 34600CE 11:27:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
28 May 2021 (Fri),2333,2948/-494,250.6 (0.71%),17.6 - 17.42,Day Open > PDH,-191.20 (35235.10-35043.90),-1250.00 (459.9-509.9 = 50.00) 35200PE 11:02:00,3583.75 (573.45-430.1 = -143.35) 35200CE,,,,,
31 May 2021 (Mon),2172,2628/-1364,-44 (-0.13%),16.99 - 16.8,-,229.15 (35219.00-35448.15),3422.50 (387.05-250.15 = -136.90) 35200PE,-1250.00 (419.45-469.45 = 50.00) 35200CE 10:08:00,,,,,
1 Jun 2021 (Tue),2054,2775/-583,113.1 (0.32%),16.7 - 17.5,Day Open > PDH,-201.10 (35535.35-35334.25),-1250.00 (293.05-343.05 = 50.00) 35500PE 10:04:00,3305.00 (348.5-216.3 = -132.20) 35500CE,,,,,
2 Jun 2021 (Wed),1542,1835/0,-65.6 (-0.19%),16.52 - 17.21,-,199.00 (35137.35-35336.35),2792.50 (201.75-90.05 = -111.70) 35100PE,-1250.00 (269.45-319.45 = 50.00) 35100CE 14:00:00,,,,,
3 Jun 2021 (Thu),1166,1948/0,162.7 (0.46%),15.55 - 15.51,Day Open > PDH,94.90 (35511.15-35606.05),2416.25 (114.4-17.75 = -96.65) 35500PE,-1250.00 (133.6-183.6 = 50.00) 35500CE 13:51:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
4 Jun 2021 (Fri),-2500,890/-2500,8.85 (0.02%),16.19 - 15.85,-,-350.45 (35632.85-35282.40),-1250.00 (426.75-476.75 = 50.00) 35600PE 10:57:00,-1250.00 (515.05-565.05 = 50.00) 35600CE 10:03:00,,,,,
7 Jun 2021 (Mon),-131,753/-1347,169.15 (0.48%),15.07 - 15.85,-,46.25 (35444.10-35490.35),1118.75 (271.5-226.75 = -44.75) 35400PE,-1250.00 (384.5-434.5 = 50.00) 35400CE 11:00:00,,,,,
8 Jun 2021 (Tue),2617,2726/-135,-9.85 (-0.03%),15.07 - 15.27,-,37.95 (35104.35-35142.30),1901.25 (258.4-182.35 = -76.05) 35100PE,716.25 (308-279.35 = -28.65) 35100CE,,,,,
9 Jun 2021 (Wed),2251,2357/-274,28.95 (0.08%),14.76 - 14.98,-,-582.30 (35350.20-34767.90),-1250.00 (206-256 = 50.00) 35400PE 12:53:00,3501.25 (174.3-34.25 = -140.05) 35400CE,,,,,
10 Jun 2021 (Thu),-2500,229/-2500,103.1 (0.3%),15.05 - 15.01,-,169.60 (34889.05-35058.65),-1250.00 (133.65-183.65 = 50.00) 34900PE 10:03:00,-1250.00 (131.2-181.2 = 50.00) 34900CE 13:19:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
11 Jun 2021 (Fri),1612,3152/0,193.45 (0.55%),14.46 - 13.98,Day Open > PDH,-184.30 (35244.45-35060.15),-1250.00 (339.4-389.4 = 50.00) 35200PE 11:11:00,2862.50 (440.55-326.05 = -114.50) 35200CE,,,,,
14 Jun 2021 (Mon),3050,3498/-7,-110.85 (-0.32%),14.6 - 14.8,-,278.20 (34676.75-34954.95),4300.00 (324-152 = -172.00) 34700PE,-1250.00 (328.75-378.75 = 50.00) 34700CE 13:23:00,,,,,
15 Jun 2021 (Tue),-345,1093/-2273,87.45 (0.25%),14.43 - 14.61,Day Open > PDH,13.35 (35231.55-35244.90),905.00 (229-192.8 = -36.20) 35200PE,-1250.00 (263.15-313.15 = 50.00) 35200CE 12:24:00,,,,,
16 Jun 2021 (Wed),1757,2232/-288,-51.5 (-0.15%),14.72 - 14.66,-,-203.10 (35235.60-35032.50),-1250.00 (176.5-226.5 = 50.00) 35200PE 10:30:00,3007.50 (240.4-120.1 = -120.30) 35200CE,,,,,
17 Jun 2021 (Thu),2003,2910/-47,-383.7 (-1.1%),15.14 - 15.57,Day Open < PDL,-210.50 (34805.20-34594.70),-1250.00 (121.2-171.2 = 50.00) 34800PE 14:14:00,3253.75 (132.2-2.05 = -130.15) 34800CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
18 Jun 2021 (Fri),-2500,2196/-2500,129.75 (0.37%),15.81 - 14.99,-,215.55 (34285.40-34500.95),-1250.00 (401.65-451.65 = 50.00) 34300PE 10:29:00,-1250.00 (455.1-505.1 = 50.00) 34300CE 14:41:00,,,,,
21 Jun 2021 (Mon),5217,5393/-469,-448.55 (-1.3%),16.01 - 15.24,-,610.05 (34197.05-34807.10),6467.50 (361-102.3 = -258.70) 34200PE,-1250.00 (348.25-398.25 = 50.00) 34200CE 10:01:00,,,,,
22 Jun 2021 (Tue),2054,2225/-387,213.6 (0.61%),14.62 - 14.7,Day Open > PDH,-355.15 (35166.80-34811.65),-1250.00 (261.9-311.9 = 50.00) 35200PE 12:20:00,3305.00 (241.95-109.75 = -132.20) 35200CE,,,,,
23 Jun 2021 (Wed),-2500,277/-2500,166.85 (0.48%),14.95 - 15.35,-,-138.90 (34744.15-34605.25),-1250.00 (178.4-228.4 = 50.00) 34700PE 10:15:00,-1250.00 (252.05-302.05 = 50.00) 34700CE 11:30:00,,,,,
24 Jun 2021 (Thu),-2500,582/-2500,113.7 (0.33%),15.13 - 15.28,-,113.50 (34775.15-34888.65),-1250.00 (140.6-190.6 = 50.00) 34800PE 11:39:00,-1250.00 (117.75-167.75 = 50.00) 34800CE 13:16:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
25 Jun 2021 (Fri),1862,2656/-81,89.65 (0.26%),14.82 - 13.5,-,348.85 (35035.95-35384.80),3112.50 (313.25-188.75 = -124.50) 35000PE,-1250.00 (420.55-470.55 = 50.00) 35000CE 11:57:00,,,,,
28 Jun 2021 (Mon),900,1299/0,123.55 (0.35%),13.53 - 13.4,-,6.40 (35346.00-35352.40),326.25 (270.7-257.65 = -13.05) 35300PE,573.75 (357.8-334.85 = -22.95) 35300CE,,,,,
29 Jun 2021 (Tue),1661,2092/0,-39 (-0.11%),13.29 - 13.14,-,-142.05 (35117.10-34975.05),-1250.00 (215.65-265.65 = 50.00) 35100PE 14:01:00,2911.25 (294.15-177.7 = -116.45) 35100CE,,,,,
30 Jun 2021 (Wed),-2500,1227/-2500,-8.4 (-0.02%),12.8 - 12.93,-,-143.50 (34990.90-34847.40),-1250.00 (180.35-230.35 = 50.00) 35000PE 14:35:00,-1250.00 (193.65-243.65 = 50.00) 35000CE 10:39:00,,,,,
1 Jul 2021 (Thu),1416,1467/-2163,93.8 (0.27%),12.92 - 12.92,-,-105.65 (34819.15-34713.50),-1250.00 (97.75-147.75 = 50.00) 34800PE 10:39:00,2666.25 (112.3-5.65 = -106.65) 34800CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
2 Jul 2021 (Fri),23,1123/-1199,44.1 (0.13%),12.79 - 12.16,-,35.00 (34742.60-34777.60),1273.75 (288.6-237.65 = -50.95) 34700PE,-1250.00 (344-394 = 50.00) 34700CE 12:59:00,,,,,
5 Jul 2021 (Mon),1156,1256/0,201.05 (0.58%),12.42 - 12.03,Day Open > PDH,103.65 (35098.05-35201.70),1918.75 (235.1-158.35 = -76.75) 35100PE,-762.50 (240-270.5 = 30.50) 35100CE,,,,,
6 Jul 2021 (Tue),1383,1632/-13,-38.4 (-0.11%),11.95 - 12.23,-,244.55 (35470.55-35715.10),2633.75 (214.3-108.95 = -105.35) 35500PE,-1250.00 (166.45-216.45 = 50.00) 35500CE 11:09:00,,,,,
7 Jul 2021 (Wed),51,720/-739,-28.55 (-0.08%),12.49 - 12.23,-,63.60 (35625.35-35688.95),1301.25 (160.25-108.2 = -52.05) 35600PE,-1250.00 (183.6-233.6 = 50.00) 35600CE 12:45:00,,,,,
8 Jul 2021 (Thu),2018,2024/-109,-168.05 (-0.47%),12.61 - 13.7,-,-496.00 (35733.65-35237.65),-1250.00 (82.7-132.7 = 50.00) 35700PE 12:00:00,3268.75 (131.8-1.05 = -130.75) 35700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
9 Jul 2021 (Fri),1954,2626/-639,-110.35 (-0.31%),13.47 - 12.96,-,126.45 (34973.00-35099.45),3205.00 (334-205.8 = -128.20) 35000PE,-1250.00 (335.3-385.3 = 50.00) 35000CE 10:19:00,,,,,
12 Jul 2021 (Mon),1856,2426/0,213.1 (0.61%),12.8 - 13.13,Day Open > PDH,-195.60 (35326.40-35130.80),-1250.00 (207.25-257.25 = 50.00) 35300PE 13:13:00,3106.25 (289-164.75 = -124.25) 35300CE,,,,,
13 Jul 2021 (Tue),976,1140/-486,281.15 (0.8%),12.61 - 12.68,Day Open > PDH,278.25 (35410.80-35689.05),2226.25 (181.9-92.85 = -89.05) 35400PE,-1250.00 (204.05-254.05 = 50.00) 35400CE 11:44:00,,,,,
14 Jul 2021 (Wed),1192,1468/-358,-87.55 (-0.25%),12.89 - 12.67,-,234.35 (35468.85-35703.20),2442.50 (171.15-73.45 = -97.70) 35500PE,-1250.00 (157.3-207.3 = 50.00) 35500CE 10:39:00,,,,,
15 Jul 2021 (Thu),1642,1758/-193,89.2 (0.25%),12.68 - 12.55,-,111.80 (35762.50-35874.30),2892.50 (128.65-12.95 = -115.70) 35800PE,-1250.00 (81.35-131.35 = 50.00) 35800CE 10:40:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
16 Jul 2021 (Fri),386,1521/-1198,70.3 (0.2%),12.13 - 11.67,-,-53.60 (35837.70-35784.10),-1250.00 (253.85-303.85 = 50.00) 35800PE 10:05:00,1636.25 (331.95-266.5 = -65.45) 35800CE,,,,,
