POSITIONS,,,,,,,,,,,,,
,,,,,,,,,,,,,
Square Off,Leg,,,,,,,,,,,,
Strategy Type, Intraday,,,,,,,,,,,,
Move SL to Cost,False,,,,,,,,,,,,
,,,,,,,,,,,,,
Lot Size, Action Type, Segment, Option Type, Target Profit, Stop Loss, Index, Expiry Type,,,,,,
1,SELL,Options,PUT,,30 %,Banknifty,Weekly,,,,,,
1,SELL,Options,CALL,,30 %,Banknifty,Weekly,,,,,,
,,,,,,,,,,,,,
From Date,Thu Jul 16 2020,,,,,,,,,,,,
To Date,Fri Jul 16 2021,,,,,,,,,,,,
Entry Time,09:59,,,,,,,,,,,,
Exit Time,14:55,,,,,,,,,,,,
 Stop Loss,,,,,,,,,,,,,
Target Profit, ,,, ,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
12 Mar 2021 (Fri),5699,5944/-429,559.05 (1.56%),20.2 - 22.28,Day Open > PDH,-1038.25 (36348.75-35310.50),-3849.50 (513.25-667.23 = 153.98) 36300PE 12:22:00,9548.75 (616.75-234.8 = -381.95) 36300CE,,,,,
15 Mar 2021 (Mon),-3174,2340/-3567,47.6 (0.13%),22.41 - 21.36,-,30.20 (34920.00-34950.20),-3996.50 (532.85-692.71 = 159.86) 34900PE 10:59:00,822.50 (568.8-535.9 = -32.90) 34900CE,,,,,
16 Mar 2021 (Tue),-6171,948/-6171,169.45 (0.48%),20.48 - 20.16,-,-183.05 (35093.60-34910.55),-3093.00 (412.4-536.12 = 123.72) 35100PE 13:15:00,-3078.75 (410.5-533.65 = 123.15) 35100CE 10:30:00,,,,,
17 Mar 2021 (Wed),-2550,2253/-3809,100.45 (0.29%),20.07 - 19.88,-,-192.10 (34687.50-34495.40),33.75 (338-336.65 = -1.35) 34700PE,-2584.50 (344.6-447.98 = 103.38) 34700CE 11:25:00,,,,,
18 Mar 2021 (Thu),2737,2741/-184,348.25 (1.02%),19.39 - 20.33,-,-870.85 (34670.40-33799.55),-1326.50 (176.85-229.91 = 53.06) 34700PE 10:26:00,4063.75 (163.4-0.85 = -162.55) 34700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
19 Mar 2021 (Fri),1382,2076/-7885,-266.4 (-0.79%),21.25 - 20.04,Day Open < PDL,440.75 (33712.50-34153.25),6505.00 (646.55-386.35 = -260.20) 33700PE,-5122.75 (683.05-887.96 = 204.91) 33700CE 11:05:00,,,,,
22 Mar 2021 (Mon),2719,3777/0,-73.2 (-0.21%),20.5 - 20.72,-,-537.50 (34038.90-33501.40),-3882.50 (517.65-672.95 = 155.30) 34000PE 12:19:00,6602.50 (571.4-307.3 = -264.10) 34000CE,,,,,
23 Mar 2021 (Tue),2976,3394/-6709,144.5 (0.43%),21.16 - 20.64,-,453.35 (33887.60-34340.95),6560.00 (474.95-212.55 = -262.40) 33900PE,-3583.50 (477.8-621.14 = 143.34) 33900CE 10:54:00,,,,,
24 Mar 2021 (Wed),3838,4009/-864,-289.7 (-0.85%),20.96 - 22.54,-,-544.85 (33818.85-33274.00),-2481.50 (330.85-430.11 = 99.26) 33800PE 10:19:00,6320.00 (357.8-105 = -252.80) 33800CE,,,,,
25 Mar 2021 (Thu),-3351,3004/-3351,127.5 (0.38%),22.57 - 22.28,-,496.45 (32956.70-33453.15),-1811.25 (241.5-313.95 = 72.45) 33000PE 11:11:00,-1540.50 (205.4-267.02 = 61.62) 33000CE 13:43:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
26 Mar 2021 (Fri),3302,3559/-307,598.6 (1.81%),22.04 - 20.81,Day Open > PDH,79.85 (33251.25-33331.10),2932.50 (627.15-509.85 = -117.30) 33300PE,370.00 (629.8-615 = -14.80) 33300CE,,,,,
30 Mar 2021 (Tue),3083,3260/-32,297.7 (0.89%),20.24 - 20.5,Day Open > PDH,115.45 (33803.85-33919.30),2505.00 (430-329.8 = -100.20) 33800PE,578.75 (470-446.85 = -23.15) 33800CE,,,,,
31 Mar 2021 (Wed),827,1628/-2272,-110.3 (-0.33%),20.64 - 20.68,-,-166.75 (33489.25-33322.50),-2492.75 (332.35-432.06 = 99.71) 33500PE 10:40:00,3320.00 (337.8-205 = -132.80) 33500CE,,,,,
1 Apr 2021 (Thu),-2727,1593/-2727,284.1 (0.85%),20.13 - 19.97,-,347.45 (33423.40-33770.85),-1223.25 (163.1-212.03 = 48.93) 33400PE 10:46:00,-1504.25 (200.55-260.72 = 60.17) 33400CE 13:22:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
5 Apr 2021 (Mon),-1127,719/-2915,-208.85 (-0.62%),21.69 - 21.27,-,-185.30 (32885.70-32700.40),-3803.00 (507.05-659.17 = 152.12) 32900PE 10:02:00,2675.00 (522.45-415.45 = -107.00) 32900CE,,,,,
6 Apr 2021 (Tue),1623,2506/-457,236.8 (0.72%),21.19 - 20.89,-,-336.85 (32829.90-32493.05),-3239.25 (431.9-561.47 = 129.57) 32800PE 12:43:00,4862.50 (487.95-293.45 = -194.50) 32800CE,,,,,
7 Apr 2021 (Wed),2588,3374/-10,28.35 (0.09%),20.97 - 20.31,-,266.25 (32709.90-32976.15),5747.50 (388-158.1 = -229.90) 32700PE,-3158.75 (421.15-547.5 = 126.35) 32700CE 12:05:00,,,,,
8 Apr 2021 (Thu),2992,3003/-849,163 (0.49%),19.84 - 20.13,-,-323.40 (33203.20-32879.80),-1138.50 (151.8-197.34 = 45.54) 33200PE 11:37:00,4131.25 (167.85-2.6 = -165.25) 33200CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
9 Apr 2021 (Fri),-4621,558/-6533,-145.95 (-0.45%),20.4 - 19.76,Day Open < PDL,-173.85 (32660.70-32486.85),-653.75 (517.35-543.5 = 26.15) 32700PE,-3967.50 (529-687.7 = 158.70) 32700CE 10:10:00,,,,,
12 Apr 2021 (Mon),2909,3222/-685,-810.15 (-2.5%),22.05 - 23.16,Day Open < PDL,-605.90 (31192.60-30586.70),-3596.25 (479.5-623.35 = 143.85) 31200PE 11:29:00,6506.25 (488.75-228.5 = -260.25) 31200CE,,,,,
13 Apr 2021 (Tue),3220,3953/0,109.8 (0.36%),21.52 - 20.62,-,549.90 (31186.20-31736.10),5897.50 (362.2-126.3 = -235.90) 31200PE,-2677.25 (356.95-464.04 = 107.09) 31200CE 13:48:00,,,,,
15 Apr 2021 (Thu),-2927,119/-2926,157.5 (0.5%),21.07 - 20.96,Day Open > PDH,264.50 (31748.10-32012.60),-1340.75 (178.75-232.38 = 53.63) 31700PE 10:19:00,-1587.00 (211.6-275.08 = 63.48) 31700CE 10:00:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
16 Apr 2021 (Fri),1599,2317/-354,48.6 (0.15%),20.46 - 20.28,-,-86.10 (32173.15-32087.05),-352.50 (541.75-555.85 = 14.10) 32200PE,1952.50 (528.15-450.05 = -78.10) 32200CE,,,,,
19 Apr 2021 (Mon),1284,2373/-666,-984 (-3.08%),22.51 - 22.69,Day Open < PDL,364.40 (30582.00-30946.40),5121.25 (545.2-340.35 = -204.85) 30600PE,-3837.25 (511.65-665.14 = 153.49) 30600CE 13:58:00,,,,,
20 Apr 2021 (Tue),3310,3538/-350,360.55 (1.16%),21.86 - 22.56,Day Open > PDH,-613.55 (31589.05-30975.50),-2673.00 (356.4-463.32 = 106.92) 31600PE 12:20:00,5983.75 (339.55-100.2 = -239.35) 31600CE,,,,,
22 Apr 2021 (Thu),3897,3910/-1232,-349.2 (-1.12%),22.95 - 23.02,Day Open < PDL,802.40 (30895.90-31698.30),5316.25 (214.9-2.25 = -212.65) 30900PE,-1418.25 (189.1-245.83 = 56.73) 30900CE 10:26:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
23 Apr 2021 (Fri),-4467,158/-5732,-292 (-0.92%),22.7 - 22.61,-,26.80 (31624.80-31651.60),177.50 (583.45-576.35 = -7.10) 31600PE,-4645.25 (619.35-805.16 = 185.81) 31600CE 10:26:00,,,,,
26 Apr 2021 (Mon),2477,2772/-376,594.35 (1.87%),23.29 - 23.43,Day Open > PDH,-246.20 (32540.45-32294.25),-1496.25 (516.75-576.6 = 59.85) 32500PE,3973.75 (542.2-383.25 = -158.95) 32500CE,,,,,
27 Apr 2021 (Tue),853,1668/-1008,-46.2 (-0.14%),23.36 - 23.13,-,341.20 (32325.65-32666.85),4228.75 (395.65-226.5 = -169.15) 32300PE,-3375.75 (450.1-585.13 = 135.03) 32300CE 11:51:00,,,,,
28 Apr 2021 (Wed),3449,3558/-319,130.15 (0.4%),22.7 - 22.53,Day Open > PDH,645.50 (33088.30-33733.80),5688.75 (302.5-74.95 = -227.55) 33100PE,-2239.50 (298.6-388.18 = 89.58) 33100CE 12:25:00,,,,,
29 Apr 2021 (Thu),4635,4653/-3703,178.8 (0.53%),22.63 - 23.31,Day Open > PDH,245.80 (33528.70-33774.50),6638.75 (272-6.45 = -265.55) 33500PE,-2003.25 (267.1-347.23 = 80.13) 33500CE 10:04:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
30 Apr 2021 (Fri),1742,3001/0,-602.1 (-1.79%),23.1 - 22.74,Day Open < PDL,-430.60 (33309.30-32878.70),-4672.25 (622.95-809.84 = 186.89) 33300PE 13:45:00,6415.00 (668.65-412.05 = -256.60) 33300CE,,,,,
3 May 2021 (Mon),-5001,2243/-6534,-413.25 (-1.26%),23.64 - 23.55,Day Open < PDL,86.80 (32341.05-32427.85),-3882.75 (517.7-673.01 = 155.31) 32300PE 13:21:00,-1118.75 (570.25-615 = 44.75) 32300CE,,,,,
4 May 2021 (Tue),3032,3275/-1886,144.65 (0.45%),22.65 - 23.16,Day Open > PDH,-522.80 (32778.95-32256.15),-3131.25 (417.5-542.75 = 125.25) 32800PE 13:15:00,6163.75 (426.05-179.5 = -246.55) 32800CE,,,,,
5 May 2021 (Wed),-5851,2304/-5850,306.75 (0.95%),22.81 - 22.02,-,217.75 (32499.20-32716.95),-2930.75 (390.75-507.98 = 117.23) 32500PE 10:04:00,-2920.50 (389.4-506.22 = 116.82) 32500CE 13:00:00,,,,,
6 May 2021 (Thu),1828,2134/-1696,117.05 (0.36%),21.81 - 21.74,Day Open > PDH,41.95 (32772.20-32814.15),-1632.00 (217.6-282.88 = 65.28) 32800PE 10:17:00,3460.00 (182.8-44.4 = -138.40) 32800CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
7 May 2021 (Fri),-981,877/-1297,213.85 (0.65%),21.35 - 20.78,Day Open > PDH,-154.00 (33101.45-32947.45),-3716.25 (495.5-644.15 = 148.65) 33100PE 12:16:00,2735.00 (531.8-422.4 = -109.40) 33100CE,,,,,
10 May 2021 (Mon),-283,1153/-1238,270.8 (0.82%),20.78 - 20.18,-,61.75 (33060.15-33121.90),2595.00 (405.6-301.8 = -103.80) 33100PE,-2879.00 (383.85-499.01 = 115.16) 33100CE 10:34:00,,,,,
11 May 2021 (Tue),-85,1490/-2911,-501.45 (-1.51%),20.01 - 19.8,Day Open < PDL,53.55 (32817.60-32871.15),1860.00 (248.05-173.65 = -74.40) 32800PE,-1945.50 (259.4-337.22 = 77.82) 32800CE 10:24:00,,,,,
12 May 2021 (Wed),1912,1914/-1044,-154.55 (-0.47%),20.11 - 20.15,-,-182.50 (32650.95-32468.45),-1322.00 (176.25-229.13 = 52.88) 32700PE 10:21:00,3235.00 (131.45-2.05 = -129.40) 32700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
14 May 2021 (Fri),23,1170/-1460,42.85 (0.13%),20.15 - 19.91,-,-254.65 (32502.40-32247.75),-3245.25 (432.7-562.51 = 129.81) 32500PE 11:37:00,3268.75 (468.3-337.55 = -130.75) 32500CE,,,,,
17 May 2021 (Mon),3266,3381/-1068,268.3 (0.83%),19.74 - 20.3,-,724.25 (32682.75-33407.00),5943.75 (370.35-132.6 = -237.75) 32700PE,-2676.75 (356.9-463.97 = 107.07) 32700CE 10:10:00,,,,,
18 May 2021 (Tue),-724,802/-3919,433.85 (1.3%),18.92 - 19.09,Day Open > PDH,-56.05 (33947.90-33891.85),-2216.75 (295.55-384.22 = 88.67) 33900PE 10:09:00,1492.50 (373.15-313.45 = -59.70) 33900CE,,,,,
19 May 2021 (Wed),705,2369/-596,-205.3 (-0.61%),19.5 - 19.24,Day Open < PDL,-89.20 (33892.80-33803.60),-1997.25 (266.3-346.19 = 79.89) 33900PE 10:32:00,2702.50 (266.15-158.05 = -108.10) 33900CE,,,,,
20 May 2021 (Thu),2793,2805/0,7.35 (0.02%),19.3 - 19.73,-,-355.70 (33716.75-33361.05),-985.50 (131.4-170.82 = 39.42) 33700PE 13:15:00,3778.75 (153.3-2.15 = -151.15) 33700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
21 May 2021 (Fri),2255,2546/-723,225.25 (0.68%),19.01 - 19.1,-,548.45 (33959.75-34508.20),5861.25 (451.55-217.1 = -234.45) 34000PE,-3605.75 (480.75-624.98 = 144.23) 34000CE 14:16:00,,,,,
24 May 2021 (Mon),-6346,0/-6346,262.4 (0.76%),19.45 - 19.15,Day Open > PDH,405.90 (34775.55-35181.45),-3069.25 (409.25-532.02 = 122.77) 34800PE 10:02:00,-3277.50 (437-568.1 = 131.10) 34800CE 14:40:00,,,,,
25 May 2021 (Tue),2030,3161/-1842,151.4 (0.43%),18.83 - 18.84,-,-202.20 (34745.45-34543.25),-2030.75 (270.75-351.98 = 81.23) 34700PE 11:15:00,4061.25 (417-254.55 = -162.45) 34700CE,,,,,
26 May 2021 (Wed),1493,1889/-460,95.15 (0.27%),18.67 - 20.94,-,187.30 (34572.90-34760.20),3471.25 (258.7-119.85 = -138.85) 34600PE,-1978.25 (263.75-342.88 = 79.13) 34600CE 10:25:00,,,,,
27 May 2021 (Thu),2817,2841/0,-20 (-0.06%),18.72 - 20.1,-,312.30 (34587.20-34899.50),3973.75 (163.1-4.15 = -158.95) 34600PE,-1155.75 (154.1-200.33 = 46.23) 34600CE 11:27:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
28 May 2021 (Fri),2103,2551/0,250.6 (0.71%),17.6 - 17.42,Day Open > PDH,-191.20 (35235.10-35043.90),-1480.00 (459.9-519.1 = 59.20) 35200PE,3583.75 (573.45-430.1 = -143.35) 35200CE,,,,,
31 May 2021 (Mon),276,1519/-614,-44 (-0.13%),16.99 - 16.8,-,229.15 (35219.00-35448.15),3422.50 (387.05-250.15 = -136.90) 35200PE,-3145.75 (419.45-545.28 = 125.83) 35200CE 14:05:00,,,,,
1 Jun 2021 (Tue),1106,1827/-1412,113.1 (0.32%),16.7 - 17.5,Day Open > PDH,-201.10 (35535.35-35334.25),-2198.00 (293.05-380.97 = 87.92) 35500PE 10:15:00,3305.00 (348.5-216.3 = -132.20) 35500CE,,,,,
2 Jun 2021 (Wed),771,2372/0,-65.6 (-0.19%),16.52 - 17.21,-,199.00 (35137.35-35336.35),2792.50 (201.75-90.05 = -111.70) 35100PE,-2021.00 (269.45-350.29 = 80.84) 35100CE 14:54:00,,,,,
3 Jun 2021 (Thu),1414,1948/0,162.7 (0.46%),15.55 - 15.51,Day Open > PDH,94.90 (35511.15-35606.05),2416.25 (114.4-17.75 = -96.65) 35500PE,-1002.00 (133.6-173.68 = 40.08) 35500CE 13:51:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
4 Jun 2021 (Fri),1800,2808/-485,8.85 (0.02%),16.19 - 15.85,-,-350.45 (35632.85-35282.40),-3200.50 (426.75-554.77 = 128.02) 35600PE 13:25:00,5001.25 (515.05-315 = -200.05) 35600CE,,,,,
7 Jun 2021 (Mon),871,1716/-36,169.15 (0.48%),15.07 - 15.85,-,46.25 (35444.10-35490.35),1118.75 (271.5-226.75 = -44.75) 35400PE,-247.50 (384.5-394.4 = 9.90) 35400CE,,,,,
8 Jun 2021 (Tue),2617,2726/-135,-9.85 (-0.03%),15.07 - 15.27,-,37.95 (35104.35-35142.30),1901.25 (258.4-182.35 = -76.05) 35100PE,716.25 (308-279.35 = -28.65) 35100CE,,,,,
9 Jun 2021 (Wed),1956,2062/-569,28.95 (0.08%),14.76 - 14.98,-,-582.30 (35350.20-34767.90),-1545.00 (206-267.8 = 61.80) 35400PE 12:53:00,3501.25 (174.3-34.25 = -140.05) 35400CE,,,,,
10 Jun 2021 (Thu),-1986,477/-1986,103.1 (0.3%),15.05 - 15.01,-,169.60 (34889.05-35058.65),-1002.50 (133.65-173.75 = 40.10) 34900PE 10:03:00,-984.00 (131.2-170.56 = 39.36) 34900CE 13:19:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
11 Jun 2021 (Fri),316,1857/-578,193.45 (0.55%),14.46 - 13.98,Day Open > PDH,-184.30 (35244.45-35060.15),-2545.50 (339.4-441.22 = 101.82) 35200PE 11:15:00,2862.50 (440.55-326.05 = -114.50) 35200CE,,,,,
14 Jun 2021 (Mon),1834,2283/-54,-110.85 (-0.32%),14.6 - 14.8,-,278.20 (34676.75-34954.95),4300.00 (324-152 = -172.00) 34700PE,-2465.75 (328.75-427.38 = 98.63) 34700CE 13:23:00,,,,,
15 Jun 2021 (Tue),1226,1414/-94,87.45 (0.25%),14.43 - 14.61,Day Open > PDH,13.35 (35231.55-35244.90),905.00 (229-192.8 = -36.20) 35200PE,321.25 (263.15-250.3 = -12.85) 35200CE,,,,,
16 Jun 2021 (Wed),1683,2159/-361,-51.5 (-0.15%),14.72 - 14.66,-,-203.10 (35235.60-35032.50),-1323.75 (176.5-229.45 = 52.95) 35200PE 10:30:00,3007.50 (240.4-120.1 = -120.30) 35200CE,,,,,
17 Jun 2021 (Thu),2344,2358/-811,-383.7 (-1.1%),15.14 - 15.57,Day Open < PDL,-210.50 (34805.20-34594.70),-909.00 (121.2-157.56 = 36.36) 34800PE 12:03:00,3253.75 (132.2-2.05 = -130.15) 34800CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
18 Jun 2021 (Fri),-3807,1057/-5127,129.75 (0.37%),15.81 - 14.99,-,215.55 (34285.40-34500.95),-3012.25 (401.65-522.14 = 120.49) 34300PE 10:56:00,-795.00 (455.1-486.9 = 31.80) 34300CE,,,,,
21 Jun 2021 (Mon),3855,4031/-1078,-448.55 (-1.3%),16.01 - 15.24,-,610.05 (34197.05-34807.10),6467.50 (361-102.3 = -258.70) 34200PE,-2612.00 (348.25-452.73 = 104.48) 34200CE 10:30:00,,,,,
22 Jun 2021 (Tue),1340,1511/-1101,213.6 (0.61%),14.62 - 14.7,Day Open > PDH,-355.15 (35166.80-34811.65),-1964.25 (261.9-340.47 = 78.57) 35200PE 12:20:00,3305.00 (241.95-109.75 = -132.20) 35200CE,,,,,
23 Jun 2021 (Wed),1453,1714/-2920,166.85 (0.48%),14.95 - 15.35,-,-138.90 (34744.15-34605.25),-1338.00 (178.4-231.92 = 53.52) 34700PE 10:15:00,2791.25 (252.05-140.4 = -111.65) 34700CE,,,,,
24 Jun 2021 (Thu),-1937,582/-1937,113.7 (0.33%),15.13 - 15.28,-,113.50 (34775.15-34888.65),-1054.50 (140.6-182.78 = 42.18) 34800PE 11:32:00,-883.25 (117.75-153.08 = 35.33) 34800CE 13:16:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
25 Jun 2021 (Fri),-41,769/-846,89.65 (0.26%),14.82 - 13.5,-,348.85 (35035.95-35384.80),3112.50 (313.25-188.75 = -124.50) 35000PE,-3154.25 (420.55-546.72 = 126.17) 35000CE 13:29:00,,,,,
28 Jun 2021 (Mon),900,1299/0,123.55 (0.35%),13.53 - 13.4,-,6.40 (35346.00-35352.40),326.25 (270.7-257.65 = -13.05) 35300PE,573.75 (357.8-334.85 = -22.95) 35300CE,,,,,
29 Jun 2021 (Tue),1293,1724/0,-39 (-0.11%),13.29 - 13.14,-,-142.05 (35117.10-34975.05),-1617.50 (215.65-280.35 = 64.70) 35100PE 14:01:00,2911.25 (294.15-177.7 = -116.45) 35100CE,,,,,
30 Jun 2021 (Wed),-2805,1025/-2804,-8.4 (-0.02%),12.8 - 12.93,-,-143.50 (34990.90-34847.40),-1352.75 (180.35-234.46 = 54.11) 35000PE 14:41:00,-1452.50 (193.65-251.75 = 58.10) 35000CE 10:42:00,,,,,
1 Jul 2021 (Thu),-1575,764/-1575,93.8 (0.27%),12.92 - 12.92,-,-105.65 (34819.15-34713.50),-733.25 (97.75-127.08 = 29.33) 34800PE 10:13:00,-842.25 (112.3-145.99 = 33.69) 34800CE 13:25:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
2 Jul 2021 (Fri),1581,1705/-43,44.1 (0.13%),12.79 - 12.16,-,35.00 (34742.60-34777.60),1273.75 (288.6-237.65 = -50.95) 34700PE,307.50 (344-331.7 = -12.30) 34700CE,,,,,
5 Jul 2021 (Mon),1156,1256/0,201.05 (0.58%),12.42 - 12.03,Day Open > PDH,103.65 (35098.05-35201.70),1918.75 (235.1-158.35 = -76.75) 35100PE,-762.50 (240-270.5 = 30.50) 35100CE,,,,,
6 Jul 2021 (Tue),1385,1634/-11,-38.4 (-0.11%),11.95 - 12.23,-,244.55 (35470.55-35715.10),2633.75 (214.3-108.95 = -105.35) 35500PE,-1248.25 (166.45-216.38 = 49.93) 35500CE 11:09:00,,,,,
7 Jul 2021 (Wed),1230,1399/0,-28.55 (-0.08%),12.49 - 12.23,-,63.60 (35625.35-35688.95),1301.25 (160.25-108.2 = -52.05) 35600PE,-71.25 (183.6-186.45 = 2.85) 35600CE,,,,,
8 Jul 2021 (Thu),2648,2653/-109,-168.05 (-0.47%),12.61 - 13.7,-,-496.00 (35733.65-35237.65),-620.25 (82.7-107.51 = 24.81) 35700PE 11:45:00,3268.75 (131.8-1.05 = -130.75) 35700CE,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
9 Jul 2021 (Fri),690,1362/-1705,-110.35 (-0.31%),13.47 - 12.96,-,126.45 (34973.00-35099.45),3205.00 (334-205.8 = -128.20) 35000PE,-2514.75 (335.3-435.89 = 100.59) 35000CE 10:35:00,,,,,
12 Jul 2021 (Mon),1551,2122/-94,213.1 (0.61%),12.8 - 13.13,Day Open > PDH,-195.60 (35326.40-35130.80),-1554.50 (207.25-269.43 = 62.18) 35300PE 13:13:00,3106.25 (289-164.75 = -124.25) 35300CE,,,,,
13 Jul 2021 (Tue),695,860/-766,281.15 (0.8%),12.61 - 12.68,Day Open > PDH,278.25 (35410.80-35689.05),2226.25 (181.9-92.85 = -89.05) 35400PE,-1530.50 (204.05-265.27 = 61.22) 35400CE 11:44:00,,,,,
14 Jul 2021 (Wed),1262,1539/-287,-87.55 (-0.25%),12.89 - 12.67,-,234.35 (35468.85-35703.20),2442.50 (171.15-73.45 = -97.70) 35500PE,-1179.75 (157.3-204.49 = 47.19) 35500CE 10:39:00,,,,,
15 Jul 2021 (Thu),2282,2398/-495,89.2 (0.25%),12.68 - 12.55,-,111.80 (35762.50-35874.30),2892.50 (128.65-12.95 = -115.70) 35800PE,-610.00 (81.35-105.75 = 24.40) 35800CE 10:39:00,,,,,
,,,,,,,,,,,,,
Date,Profit,Max Profit/Loss,BN Gap Up/Down,India VIX,BN Prev Day H/L,Spot Change,(1) BN Sell 1 Lot ATM PE,(2) BN Sell 1 Lot ATM CE,,,,,
16 Jul 2021 (Fri),-267,868/-1851,70.3 (0.2%),12.13 - 11.67,-,-53.60 (35837.70-35784.10),-1903.75 (253.85-330 = 76.15) 35800PE 10:05:00,1636.25 (331.95-266.5 = -65.45) 35800CE,,,,,
